subscription_id,subscription_type,date_of_beginning,date_of_ending,price
4650,студенческая,2025-03-12,2025-04-06,450
4651,стандарт,2024-12-24,2025-07-08,700
4652,стандарт,2025-02-26,2025-03-25,700
4653,студенческая,2024-12-13,2025-04-29,450
4654,семейная,2023-12-23,2024-03-18,900
4655,стандарт,2024-08-18,2024-08-28,700
4656,студенческая,2023-10-05,2023-10-29,450
4657,семейная,2024-12-15,2025-04-18,900
4658,стандарт,2024-04-14,2024-08-10,700
4659,стандарт,2023-06-11,2023-10-11,700
4660,стандарт,2024-05-29,2024-10-14,700
4661,студенческая,2024-03-31,2024-08-18,450
4662,студенческая,2024-08-27,2024-09-20,450
4663,стандарт,2024-09-27,2025-09-19,700
4664,премиум,2024-06-15,2025-01-17,1200
4665,студенческая,2025-04-04,2025-05-21,450
4666,семейная,2024-02-26,2024-08-14,900
4667,премиум,2024-09-08,2025-01-12,1200
4668,премиум,2025-03-07,2025-03-10,1200
4669,студенческая,2023-09-21,2024-07-14,450
4670,базовая,2024-10-02,2025-08-07,500
4671,стандарт,2024-04-18,2024-04-21,700
4672,премиум,2024-03-12,2024-03-17,1200
4673,семейная,2025-05-18,2026-03-09,900
4674,премиум,2024-08-11,2024-08-19,1200
4675,студенческая,2024-03-28,2024-10-22,450
4676,премиум,2025-01-09,2025-07-04,1200
4677,студенческая,2025-02-28,2025-07-09,450
4678,премиум,2024-05-24,2024-06-08,1200
4679,стандарт,2024-02-16,2024-07-05,700
4680,премиум,2023-11-25,2023-11-28,1200
4681,базовая,2025-04-14,2025-08-17,500
4682,премиум,2024-07-28,2024-08-15,1200
4683,базовая,2023-06-05,2023-09-23,500
4684,студенческая,2024-10-26,2024-11-14,450
4685,стандарт,2023-10-20,2023-12-21,700
4686,стандарт,2024-11-02,2025-04-19,700
4687,базовая,2025-05-01,2026-04-23,500
4688,базовая,2025-01-24,2025-01-26,500
4689,базовая,2024-06-06,2025-01-06,500
4690,стандарт,2024-07-18,2024-08-09,700
4691,базовая,2024-06-08,2024-06-29,500
4692,студенческая,2025-04-13,2025-04-17,450
4693,студенческая,2023-05-21,2023-07-04,450
4694,студенческая,2024-06-14,2024-08-24,450
4695,базовая,2024-12-13,2025-01-02,500
4696,студенческая,2023-06-06,2023-09-22,450
4697,стандарт,2024-06-18,2024-07-08,700
4698,семейная,2023-10-15,2024-07-04,900
4699,премиум,2025-03-05,2025-07-16,1200
4700,семейная,2023-06-07,2023-06-20,900
4701,студенческая,2024-04-29,2024-05-09,450
4702,базовая,2024-07-12,2024-12-31,500
4703,семейная,2024-10-30,2024-11-14,900
4704,базовая,2024-03-12,2024-07-14,500
4705,премиум,2023-09-09,2023-10-06,1200
4706,студенческая,2023-09-28,2024-02-12,450
4707,семейная,2024-12-25,2025-10-02,900
4708,премиум,2025-03-21,2025-06-21,1200
4709,базовая,2024-12-21,2025-12-13,500
4710,базовая,2024-12-05,2024-12-21,500
4711,студенческая,2025-04-29,2025-10-11,450
4712,базовая,2024-07-23,2025-05-26,500
4713,студенческая,2024-04-23,2024-06-07,450
4714,студенческая,2024-10-23,2024-10-25,450
4715,премиум,2023-11-05,2024-08-22,1200
4716,семейная,2023-08-14,2023-08-27,900
4717,студенческая,2024-11-07,2025-01-23,450
4718,премиум,2023-09-28,2023-10-14,1200
4719,студенческая,2023-07-30,2023-09-17,450
4720,базовая,2024-09-21,2024-10-05,500
4721,базовая,2024-04-17,2024-05-01,500
4722,семейная,2023-07-19,2023-09-29,900
4723,премиум,2025-03-20,2025-04-04,1200
4724,премиум,2023-11-02,2023-12-02,1200
4725,семейная,2024-09-27,2024-10-23,900
4726,стандарт,2023-07-03,2023-09-04,700
4727,студенческая,2024-10-18,2024-11-14,450
4728,премиум,2025-03-22,2025-04-16,1200
4729,базовая,2024-04-22,2024-06-20,500
4730,базовая,2023-10-11,2023-10-17,500
4731,стандарт,2024-02-14,2024-03-01,700
4732,стандарт,2024-01-08,2024-02-03,700
4733,премиум,2025-04-22,2025-09-13,1200
4734,семейная,2024-11-26,2025-02-20,900
4735,студенческая,2024-06-24,2024-07-15,450
4736,стандарт,2025-05-17,2025-11-03,700
4737,базовая,2023-12-18,2024-01-02,500
4738,стандарт,2023-08-11,2024-01-29,700
4739,премиум,2023-08-11,2023-10-23,1200
4740,премиум,2024-12-14,2024-12-30,1200
4741,семейная,2024-08-28,2024-12-02,900
4742,студенческая,2024-03-17,2024-04-01,450
4743,семейная,2023-06-28,2023-11-01,900
4744,стандарт,2024-02-27,2024-03-04,700
4745,базовая,2023-12-15,2023-12-21,500
4746,базовая,2023-08-09,2023-08-17,500
4747,семейная,2024-08-30,2025-07-23,900
4748,семейная,2024-10-19,2024-11-01,900
4749,базовая,2024-11-13,2025-07-18,500
4750,семейная,2024-12-01,2025-03-14,900
4751,семейная,2023-07-23,2023-08-21,900
4752,семейная,2024-05-15,2024-05-27,900
4753,студенческая,2025-01-31,2025-03-03,450
4754,семейная,2024-06-02,2024-10-09,900
4755,стандарт,2024-09-25,2025-05-05,700
4756,студенческая,2024-01-09,2024-06-03,450
4757,премиум,2023-07-10,2023-09-23,1200
4758,базовая,2025-05-04,2025-06-03,500
4759,семейная,2024-02-05,2024-02-06,900
4760,семейная,2024-07-30,2025-01-25,900
4761,студенческая,2023-10-30,2023-12-06,450
4762,семейная,2025-04-24,2026-02-03,900
4763,премиум,2025-05-04,2025-05-18,1200
4764,семейная,2024-06-30,2024-07-04,900
4765,студенческая,2024-11-16,2024-12-30,450
4766,студенческая,2024-05-05,2024-05-24,450
4767,семейная,2024-04-22,2024-04-30,900
4768,семейная,2023-09-13,2024-08-18,900
4769,базовая,2023-11-05,2023-11-13,500
4770,семейная,2024-01-24,2024-02-22,900
4771,семейная,2024-08-11,2024-10-02,900
4772,базовая,2024-06-07,2025-05-21,500
4773,студенческая,2024-07-30,2024-08-09,450
4774,стандарт,2025-01-17,2025-05-27,700
4775,семейная,2024-12-17,2025-03-16,900
4776,базовая,2024-02-09,2024-03-09,500
4777,семейная,2024-12-04,2024-12-24,900
4778,премиум,2023-08-30,2023-09-16,1200
4779,премиум,2024-12-10,2025-05-28,1200
4780,стандарт,2023-09-08,2023-10-08,700
4781,премиум,2025-05-12,2025-05-22,1200
4782,стандарт,2023-12-02,2024-04-19,700
4783,семейная,2025-03-09,2025-03-26,900
4784,студенческая,2025-03-24,2025-07-06,450
4785,семейная,2024-07-27,2024-08-09,900
4786,премиум,2024-02-09,2024-07-09,1200
4787,семейная,2023-06-13,2023-07-09,900
4788,семейная,2024-08-22,2024-09-20,900
4789,семейная,2025-04-28,2026-04-18,900
4790,студенческая,2023-11-28,2024-04-04,450
4791,семейная,2025-05-07,2025-06-22,900
4792,базовая,2024-06-15,2024-11-03,500
4793,премиум,2023-11-04,2024-01-04,1200
4794,премиум,2023-05-23,2023-06-09,1200
4795,семейная,2024-09-04,2025-01-18,900
4796,студенческая,2025-02-07,2025-03-01,450
4797,базовая,2024-03-27,2025-03-22,500
4798,студенческая,2023-10-30,2024-05-23,450
4799,семейная,2025-04-24,2025-09-03,900
4800,премиум,2025-03-06,2025-03-15,1200
4801,стандарт,2025-03-16,2025-04-05,700
4802,базовая,2025-01-24,2025-02-02,500
4803,премиум,2024-07-01,2024-10-08,1200
4804,стандарт,2023-11-19,2023-12-09,700
4805,премиум,2023-10-28,2024-04-06,1200
4806,студенческая,2023-12-03,2023-12-26,450
4807,премиум,2023-12-31,2024-03-25,1200
4808,студенческая,2024-10-15,2024-11-01,450
4809,премиум,2024-08-10,2025-02-11,1200
4810,стандарт,2023-06-21,2023-09-05,700
4811,базовая,2023-08-08,2024-07-31,500
4812,базовая,2023-08-29,2024-06-06,500
4813,студенческая,2024-05-22,2024-06-10,450
4814,семейная,2023-08-19,2023-11-16,900
4815,базовая,2024-04-29,2025-01-26,500
4816,семейная,2024-05-17,2024-06-16,900
4817,премиум,2023-09-15,2024-03-15,1200
4818,стандарт,2024-10-23,2024-11-16,700
4819,премиум,2024-07-19,2024-07-23,1200
4820,премиум,2024-08-16,2025-03-05,1200
4821,стандарт,2024-01-23,2024-04-06,700
4822,премиум,2024-06-15,2024-09-10,1200
4823,стандарт,2024-08-29,2024-09-17,700
4824,студенческая,2024-06-16,2025-03-09,450
4825,семейная,2023-09-28,2023-09-30,900
4826,студенческая,2024-08-10,2024-11-23,450
4827,студенческая,2023-08-12,2023-08-18,450
4828,премиум,2024-12-24,2025-04-15,1200
4829,семейная,2024-06-11,2024-06-13,900
4830,стандарт,2023-08-18,2023-09-14,700
4831,семейная,2023-08-27,2023-09-12,900
4832,премиум,2024-10-09,2025-02-12,1200
4833,премиум,2024-09-07,2025-01-06,1200
4834,стандарт,2024-09-29,2024-10-24,700
4835,базовая,2024-03-13,2024-08-10,500
4836,премиум,2025-04-20,2025-05-10,1200
4837,стандарт,2024-02-15,2024-02-25,700
4838,семейная,2024-12-23,2025-05-09,900
4839,премиум,2024-02-13,2024-03-07,1200
4840,стандарт,2024-04-22,2024-10-23,700
4841,премиум,2024-05-25,2024-10-13,1200
4842,стандарт,2024-12-31,2025-03-18,700
4843,семейная,2025-04-30,2025-12-03,900
4844,семейная,2024-12-12,2025-05-09,900
4845,стандарт,2024-11-13,2025-08-11,700
4846,семейная,2025-04-10,2025-04-23,900
4847,семейная,2024-09-21,2024-11-02,900
4848,семейная,2024-12-03,2025-03-16,900
4849,стандарт,2025-01-30,2025-08-02,700
4850,стандарт,2024-05-29,2024-06-18,700
4851,премиум,2023-11-02,2024-03-23,1200
4852,базовая,2023-08-09,2023-08-14,500
4853,стандарт,2023-08-05,2023-08-16,700
4854,премиум,2024-02-27,2024-03-02,1200
4855,стандарт,2025-03-09,2025-08-11,700
4856,премиум,2024-12-04,2025-02-09,1200
4857,стандарт,2023-07-25,2023-12-01,700
4858,стандарт,2023-05-31,2023-09-13,700
4859,студенческая,2025-01-15,2025-02-04,450
4860,премиум,2023-06-12,2023-12-01,1200
4861,семейная,2024-10-08,2024-10-28,900
4862,базовая,2025-02-01,2025-02-24,500
4863,базовая,2025-03-10,2025-04-16,500
4864,базовая,2023-10-09,2024-01-17,500
4865,базовая,2024-07-10,2024-07-25,500
4866,студенческая,2023-11-14,2023-11-16,450
4867,стандарт,2023-09-24,2024-03-23,700
4868,семейная,2023-05-24,2023-10-28,900
4869,стандарт,2024-02-21,2024-12-12,700
4870,семейная,2024-10-30,2025-08-13,900
4871,базовая,2024-12-28,2025-03-08,500
4872,семейная,2024-07-20,2024-08-02,900
4873,семейная,2024-01-17,2024-01-26,900
4874,премиум,2024-02-04,2024-02-21,1200
4875,базовая,2025-03-11,2025-06-28,500
4876,студенческая,2023-12-03,2024-03-07,450
4877,премиум,2024-06-08,2025-05-03,1200
4878,премиум,2024-11-26,2025-02-01,1200
4879,стандарт,2025-03-05,2026-01-22,700
4880,премиум,2024-11-03,2024-11-28,1200
4881,студенческая,2023-07-08,2023-07-14,450
4882,базовая,2024-02-23,2024-05-11,500
4883,стандарт,2024-02-02,2024-04-18,700
4884,семейная,2025-04-03,2025-09-11,900
4885,стандарт,2025-05-16,2025-09-24,700
4886,стандарт,2024-04-14,2024-08-05,700
4887,студенческая,2024-01-25,2024-04-07,450
4888,студенческая,2024-03-13,2024-04-12,450
4889,премиум,2024-06-17,2025-03-18,1200
4890,студенческая,2023-12-23,2024-04-17,450
4891,семейная,2025-01-03,2025-01-07,900
4892,базовая,2024-02-15,2025-01-21,500
4893,семейная,2024-10-05,2025-02-16,900
4894,базовая,2024-11-08,2025-01-21,500
4895,студенческая,2024-09-08,2025-03-29,450
4896,базовая,2024-03-07,2024-07-16,500
4897,студенческая,2023-10-05,2023-11-04,450
4898,стандарт,2025-05-08,2025-07-13,700
4899,премиум,2024-09-16,2025-03-21,1200
4900,студенческая,2023-09-14,2023-11-22,450
4901,семейная,2025-05-08,2025-11-30,900
4902,премиум,2024-10-22,2025-02-04,1200
4903,студенческая,2023-10-29,2023-11-04,450
4904,студенческая,2024-12-01,2024-12-14,450
4905,стандарт,2024-06-27,2024-11-18,700
4906,семейная,2024-04-13,2024-05-08,900
4907,премиум,2024-08-30,2024-09-11,1200
4908,стандарт,2023-12-02,2024-02-02,700
4909,студенческая,2024-06-02,2024-06-26,450
4910,стандарт,2023-07-01,2023-09-03,700
4911,студенческая,2024-11-15,2025-04-11,450
4912,премиум,2025-01-10,2025-01-24,1200
4913,стандарт,2024-12-16,2025-02-06,700
4914,семейная,2024-10-05,2024-10-30,900
4915,семейная,2024-11-09,2025-09-15,900
4916,студенческая,2023-08-05,2023-12-05,450
4917,базовая,2024-05-13,2024-06-12,500
4918,базовая,2024-06-07,2024-06-29,500
4919,студенческая,2024-07-23,2025-06-11,450
4920,семейная,2024-06-08,2025-04-28,900
4921,семейная,2024-01-14,2024-01-25,900
4922,студенческая,2024-02-22,2024-02-28,450
4923,стандарт,2023-06-26,2023-07-03,700
4924,семейная,2024-10-22,2025-02-19,900
4925,семейная,2024-10-15,2024-12-28,900
4926,семейная,2025-01-24,2025-02-12,900
4927,базовая,2023-07-20,2023-08-17,500
4928,стандарт,2024-07-23,2024-08-05,700
4929,семейная,2024-04-24,2024-06-19,900
4930,стандарт,2024-02-05,2024-04-13,700
4931,премиум,2023-07-18,2023-11-16,1200
4932,студенческая,2025-04-12,2025-04-26,450
4933,стандарт,2024-02-27,2024-06-05,700
4934,семейная,2024-04-30,2024-05-11,900
4935,базовая,2025-03-22,2025-04-10,500
4936,базовая,2023-06-02,2023-07-12,500
4937,семейная,2024-04-23,2024-04-28,900
4938,семейная,2024-11-21,2025-07-20,900
4939,студенческая,2024-04-12,2024-09-29,450
4940,базовая,2023-09-17,2023-10-16,500
4941,базовая,2024-01-21,2024-01-23,500
4942,семейная,2024-04-30,2024-09-04,900
4943,премиум,2023-12-06,2024-03-09,1200
4944,семейная,2024-05-29,2024-07-28,900
4945,базовая,2024-02-17,2024-03-09,500
4946,премиум,2025-03-04,2025-03-26,1200
4947,студенческая,2024-06-17,2024-11-09,450
4948,стандарт,2024-10-06,2024-12-03,700
4949,студенческая,2024-04-10,2024-09-18,450
4950,премиум,2025-03-05,2025-05-17,1200
4951,премиум,2024-06-01,2024-11-24,1200
4952,семейная,2025-02-14,2025-06-15,900
4953,стандарт,2024-09-05,2024-11-23,700
4954,семейная,2024-05-30,2024-06-24,900
4955,базовая,2025-03-16,2025-04-08,500
4956,базовая,2023-10-27,2024-02-15,500
4957,базовая,2024-11-26,2025-01-01,500
4958,базовая,2023-09-19,2023-10-13,500
4959,премиум,2023-09-20,2023-10-04,1200
4960,студенческая,2025-01-03,2025-02-15,450
4961,премиум,2024-04-04,2024-04-13,1200
4962,базовая,2024-03-12,2024-04-12,500
4963,стандарт,2023-07-10,2023-07-16,700
4964,семейная,2024-05-25,2025-04-25,900
4965,базовая,2024-06-20,2024-09-24,500
4966,стандарт,2023-07-04,2023-07-24,700
4967,студенческая,2023-06-21,2023-07-15,450
4968,стандарт,2024-01-17,2024-02-07,700
4969,семейная,2024-10-31,2025-03-11,900
4970,студенческая,2023-10-14,2023-10-21,450
4971,премиум,2025-04-12,2025-07-13,1200
4972,стандарт,2024-04-03,2025-03-11,700
4973,стандарт,2023-11-24,2024-04-20,700
4974,семейная,2023-10-30,2023-12-02,900
4975,стандарт,2023-09-13,2024-02-14,700
4976,стандарт,2025-01-13,2025-02-02,700
